TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,4942,4942,1,Moor Park Nature Reserve,Moor Park Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,2.60822610115,2.60818968800179,Not Applicable,0,Designated,1967,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563513,555563513,1,Geelkrans Nature Reserve,Geelkrans Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,2,1.86843475145,1.71244529143952,1.86843475145,1.86850524003192,Not Reported,0,Designated,1977,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563515,555563515,1,Gulu Nature Reserve,Gulu Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,1,0,2.55114117301238,3.30266509286,3.30269323060848,Not Reported,0,Designated,1983,Federal or national ministry or agency,State,Eastern Cape Parks & Tourism Agency (ECPTA),Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564073,555564073,1,Saamloop Private Nature Reserve,Saamloop Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,40.7105119834,40.7098060043173,Not Applicable,0,Designated,1965,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563514,555563514,1,Grootbosch Nature Reserve,Grootbosch Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,45.47617065,45.4761298941318,Not Applicable,0,Designated,1988,Federal or national ministry or agency,State,Limpopo Tourism Parks Board,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563516,555563516,1,Hartbeesvlakte Reserve,Hartbeesvlakte Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,44.1581306103,44.1558303062884,Not Applicable,0,Designated,2013,Federal or national ministry or agency,State,"Department of Agriculture, Forestry and Fisheries",Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563527,555563527,1,Marloth Nature Reserve,Marloth Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,115.497713689,115.497891988992,Not Applicable,0,Designated,1981,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563517,555563517,1,Hlathikulu Nature Reserve,Hlathikulu Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,25.2987986126,25.2979688170283,Not Applicable,0,Designated,1989,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563518,555563518,1,Hottentotsholland Nature Reserve,Hottentotsholland Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,260.495029853,260.494706044518,Not Applicable,0,Designated,1979,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570579,555570579,1,Thabaphiri Private Nature Reserve,Thabaphiri Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,2.37533494435,2.37534594347133,Not Applicable,0,Designated,1962,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-NW,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563520,555563520,1,Kwa-Mehlenyati Nature Reserve,Kwa-Mehlenyati Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,81.4786769125,81.4789127139082,Not Applicable,0,Designated,1989,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563522,555563522,1,Loerie Nature Reserve,Loerie Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.126797743354,0.126797219464018,Not Applicable,0,Designated,1976,Federal or national ministry or agency,State,Cacadu District Municipality,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,4766,4766,1,Happy Rest Nature Reserve,Happy Rest Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,22.4741784906,22.4742809542063,Not Applicable,0,Designated,2014,Federal or national ministry or agency,State,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563524,555563524,1,Mafifiyela Nature Reserve,Mafifiyela Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,16.5332376448,16.5337516448769,Not Applicable,0,Designated,1989,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563532,555563532,1,Ngele Nature Reserve,Ngele Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,41.0270302092,41.0270928140012,Not Applicable,0,Designated,1994,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563883,555563883,1,Kroon Welgemoed Private Nature Reserve,Kroon Welgemoed Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,16.9976997824,16.9989163798854,Not Applicable,0,Designated,1965,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,4767,4767,1,Langjan Nature Reserve,Langjan Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,47.7126716836,47.7127309456869,Not Applicable,0,Designated,1954,Federal or national ministry or agency,State,Limpopo Tourism Parks Board,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,4944,4944,1,Doreen Clark Nature Reserve,Doreen Clark Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.0581673858803,0.0581673713863888,Not Applicable,0,Designated,1969,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563541,555563541,1,Umtiza Nature Reserve,Umtiza Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,5.66915086093,5.66913198554384,Not Applicable,0,Designated,1985,Federal or national ministry or agency,State,Eastern Cape Parks & Tourism Agency (ECPTA),Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563542,555563542,1,Waters Meeting Nature Reserve,Waters Meeting Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,40.5489418592,40.5492100613359,Not Applicable,0,Designated,1985,Federal or national ministry or agency,State,Eastern Cape Parks & Tourism Agency (ECPTA),Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563543,555563543,1,Wonderkloof Nature Reserve,Wonderkloof Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,8.27839096612,8.27840730681394,Not Applicable,0,Designated,1973,Federal or national ministry or agency,State,Mpumalanga Tourism & Parks Agency (MTPA),Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563544,555563544,1,Woody Cape Nature Reserve,Woody Cape Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,1,0,33.7110918111657,124.906189772,124.907471713206,Not Reported,0,Designated,1984,Federal or national ministry or agency,State,South African National Parks,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,32839,32839,1,Robberg Nature Reserve,Robberg Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,2,1.96281058523,1.82148599513028,1.96281058523,1.96281062871321,Not Reported,0,Designated,1980,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563761,555563761,1,Boschkop Private Nature Reserve,Boschkop Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,8.14920386319,8.14929338942407,Not Applicable,0,Designated,1955,Federal or national ministry or agency,State,North West Parks Board,Not Reported,State Verified,1840,ZA-NW,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563525,555563525,1,Makobulaan Nature Reserve,Makobulaan Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,10.3202016764,10.3202877972682,Not Applicable,0,Designated,1992,Federal or national ministry or agency,State,"Department of Agriculture, Forestry and Fisheries",Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563760,555563760,1,Blouberg (Maleboch) Nature Reserve,Blouberg (Maleboch) Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,48.8432790513,48.8425477467829,Not Applicable,0,Designated,1983,Federal or national ministry or agency,State,Limpopo Tourism Parks Board,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563526,555563526,1,Maphelane Nature Reserve,Maphelane Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,11.1175820962,11.1175269058997,Not Applicable,0,Designated,1984,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,4031,4031,1,Vrolijkheid Nature Reserve,Vrolijkheid Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,19.6276723747,19.6280645283128,Not Applicable,0,Designated,1976,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563533,555563533,1,Ngodwanakloof Reserve,Ngodwanakloof Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,15.7705005976,15.7703932421079,Not Applicable,0,Designated,2013,Federal or national ministry or agency,State,"Department of Agriculture, Forestry and Fisheries",Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,32834,32834,1,Molopo Provincial Nature Reserve,Molopo Provincial Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,240.948468614,240.954481931069,Not Applicable,0,Designated,1994,Federal or national ministry or agency,State,North West Parks Board,Not Reported,State Verified,1840,ZA-NW,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563923,555563923,1,Mabola Protected Environment,Mabola Protected Environment,Protected Environment,Protected Environment,National,Not Reported,Not Applicable,0,0,0,3.51431018542,80.1759295551476,Not Applicable,0,Designated,2014,Individual landowners,Individual landowners,The Mabola Protected Environment Landowners,Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,4033,4033,1,Commandodrift Nature Reserve,Commandodrift Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,57.4456612087,57.4457633155787,Not Applicable,0,Designated,1980,Federal or national ministry or agency,State,Eastern Cape Parks & Tourism Agency (ECPTA),Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,4034,4034,1,Oviston Nature Reserve,Oviston Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,323.120008932,323.119339980828,Not Applicable,0,Designated,1981,Federal or national ministry or agency,State,Eastern Cape Parks & Tourism Agency (ECPTA),Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563953,555563953,1,Mpushini Protected Environment,Mpushini Protected Environment,Protected Environment,Protected Environment,National,Not Reported,Not Applicable,0,0,0,6.1686271522,6.16861382374631,Not Applicable,0,Designated,2011,Individual landowners,Individual landowners,Mpushini Protected Environment Landowner's Association,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563962,555563962,1,Mndawe Trust Protected Environment,Mndawe Trust Protected Environment,Protected Environment,Protected Environment,National,Not Reported,Not Applicable,0,0,0,8.26118827242,8.26105617407152,Not Applicable,0,Designated,2014,Individual landowners,Individual landowners,The Mndawe Trust,Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,9081,9081,1,Dwesa-Cwebe Nature Reserve,Dwesa-Cwebe Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,2.93362177710638,53.7582833745,53.7582881878587,Not Applicable,0,Designated,1975,Federal or national ministry or agency,State,Eastern Cape Parks & Tourism Agency (ECPTA),Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563676,555563676,1,Dr Appie van Heerden Nature Reserve,Dr Appie van Heerden Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,15.7058957647,15.7049643931348,Not Applicable,0,Designated,1973,Federal or national ministry or agency,State,Carnarvon Municipality,Not Reported,State Verified,1840,ZA-NC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570868,555570868,1,Noorsveld Protected Environment,Noorsveld Protected Environment,Protected Environment,Protected Environment,National,Not Reported,Not Applicable,0,0,0,479.25533101,479.257483188673,Not Applicable,0,Designated,2014,Individual landowners,Individual landowners,Noorsveld Protected Environment Landowners Association,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570909,555570909,1,Grootwinterhoek Protected Environment,Grootwinterhoek Protected Environment,Protected Environment,Protected Environment,National,Not Reported,Not Applicable,0,0,0,43.5106005839,43.5104739020061,Not Applicable,0,Designated,2015,Federal or national ministry or agency,State,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570912,555570912,1,Molweni Protected Environment,Molweni Protected Environment,Protected Environment,Protected Environment,National,Not Reported,Not Applicable,0,0,0,69.7047808169,69.704152943338,Not Applicable,0,Designated,2015,Federal or national ministry or agency,State,Bush Investments CC,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570933,555570933,1,Nelsberg Reserve,Nelsberg Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,5.42258088234,5.4225271874154,Not Applicable,0,Designated,2013,Federal or national ministry or agency,State,"Department of Agriculture, Forestry and Fisheries",Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555579295,555579295,1,Atherstone Protected Natural Environment,Atherstone Protected Natural Environment,Protected Environment,Protected Environment,National,Not Reported,Not Applicable,0,0,0,263.732607003,263.730541483427,Not Applicable,0,Designated,1994,Federal or national ministry or agency,State,Limpopo Tourism Parks Board,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,9084,9084,1,Sandveld Nature Reserve,Sandveld Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,311.111550149,311.114388855841,Not Applicable,0,Designated,1980,Federal or national ministry or agency,State,Free State Department of Environmental Affairs,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
